"id","loan_amnt_USD","loan_amnt_EUR","funded_amnt_USD","funded_amnt_EUR","int_rate","installment_USD","installment_EUR","total_pymnt_USD","total_pymnt_EUR","issue_date","loan_status","term_months","sub_grade","state_address","verification_status"
40288176,33425,29829.4720980521,33425,29829.4720980521,0.1854,858.63,766.267154152594,9410.5,8398.21233145009,"2","1","60","E1","3","1"
59292874,5000,4442.09987857658,5000,4442.09987857658,0.166172947947948,156.43,138.975536801147,623.53,553.95650745777,"9","1","60","A5","4","1"
52139421,8000,7128.23985366414,8000,7128.23985366414,0.166172947947948,255.04,227.248286534813,1777.13,1583.47611139277,"6","1","36","B2","0","0"
68072331,23225,21241.119884589,23225,21241.119884589,0.166172947947948,476.39,435.696753576721,0,0,"12","1","60","B1","1","0"
65793866,15000,13718.6996025333,15000,13718.6996025333,0.166172947947948,478.19,437.342997529025,3143.85094094105,2875.30311026079,"12","1","36","B2","2","1"
67798461,12000,10974.9596820266,12000,10974.9596820266,0.166172947947948,385.86,352.899828575565,3143.85094094105,2875.30311026079,"12","1","36","B3","4","0"
40929849,16500,14725.0946781708,16500,14725.0946781708,0.166172947947948,501.44,447.500089419514,5041.57,4499.24821676519,"2","1","36","A1","2","0"
60696869,25000,22210.4993928829,25000,22210.4993928829,0.166172947947948,521.03,462.893459946951,2058.65,1828.94578300633,"9","1","60","B2","3","0"
63997566,15000,14173.6505679018,15000,14173.6505679018,0.1318,440.922179176755,416.631793019275,1084.83,1025.06675637179,"11","1","36","C3","1","0"
63476284,5000,4541.75015795894,5000,4541.75015795894,0.166172947947948,163.67,148.669649670628,321.23,291.78928064823,"10","1","36","B4","2","1"
60872857,35000,31792.2511057126,35000,31792.2511057126,0.166172947947948,1115.77,1013.50971474917,3311.65,3008.13738212094,"10","1","36","B2","4","1"
60225342,12000,10661.0397085838,12000,10661.0397085838,0.2099,324.58,288.363355717677,3143.85094094105,2793.05997660342,"9","1","60","E5","1","1"
48684937,6000,5474.28010081134,6000,5474.28010081134,0.166172947947948,196.41,179.200559100059,1563.95,1426.91672727732,"5","1","36","B4","2","1"
52331309,6000,5346.1798902481,6000,5346.1798902481,0.1333,203.12,180.986009884532,1281.11,1141.50741986596,"6","1","36","C3","1","1"
46735703,22400,20437.3123763623,22400,20437.3123763623,0.1655,793.62,724.083028934316,22463.33,20495.0934028264,"5","1","36","D2","3","1"
50153658,16000,14598.0802688302,16000,14598.0802688302,0.166172947947948,339.88,310.099720110626,2361.4,2154.49417167598,"5","1","60","B3","1","0"
44125777,20000,18466.8008575389,20000,18466.8008575389,0.1561,699.3,645.691691983847,6276.36,5795.21451151114,"3","1","36","D1","2","1"
40796558,9000,8031.86982445681,9000,8031.86982445681,0.166172947947948,277.57,247.711789686053,3049.81,2721.74187881407,"2","1","36","A4","4","0"
64068056,20000,18898.2007572024,20000,18898.2007572024,0.1655,492.23,465.113067935887,574.97,543.294924468434,"11","1","60","D2","2","1"
48744342,10000,9123.8001680189,10000,9123.8001680189,0.1884,258.53,235.877605743792,2047.31,1867.92473219868,"5","1","60","E2","1","0"
51706277,19325,17219.1543965074,19325,17219.1543965074,0.1465,456.2,406.487877655197,3177.67,2831.39924197412,"6","1","60","C5","2","0"
39709283,14000,12402.6007751803,14000,12402.6007751803,0.166172947947948,318.48,282.141449634244,3143.85094094105,2785.13772265477,"1","1","60","C2","2","1"
46724335,35000,31490.8999096786,35000,31490.8999096786,0.166172947947948,1372.97,1235.3160242569,11939.78,10742.6976263881,"4","1","36","F2","2","1"
48394566,1000,912.380016801889,1000,912.380016801889,0.1465,34.5,31.4771105796652,274.37,250.329705209934,"5","1","36","C5","4","1"
46722198,10000,8997.39997419388,10000,8997.39997419388,0.166172947947948,312.86,281.49265559263,2494.11,2244.05052496367,"4","1","36","A5","1","1"
54353432,20000,18282.7990139599,20000,18282.7990139599,0.166172947947948,407.26,372.292636321265,2434.47,2225.44628577575,"7","1","60","B1","4","1"
60729521,20000,18167.0006318358,20000,18167.0006318358,0.166172947947948,659.81,599.338434344577,1966.62,1786.37933912904,"10","1","36","B5","2","1"
55258537,7000,6398.97965488596,7000,6398.97965488596,0.1333,236.98,216.632885516411,1416.7,1295.06206815385,"7","1","36","C3","1","1"
67625462,10000,9145.79973502217,10000,9145.79973502217,0.166172947947948,305.31,279.230411709962,298.38,272.892372493591,"12","1","36","A2","3","0"
50546768,7700,6860.93085915173,1000,891.029981708017,0.1855,280.51,249.942820168916,1947.7,1735.45909537271,"6","1","36","E2","1","1"
56954602,28000,25595.9186195438,28000,25595.9186195438,0.166172947947948,843.22,770.821089227563,4980.7,4553.0568524415,"7","1","36","A1","3","0"
54858851,10000,9141.39950697995,10000,9141.39950697995,0.1561,241.12,220.4174249123,1490.08,1362.14165773607,"7","0","60","D1","1","1"
61499208,20000,18167.0006318358,20000,18167.0006318358,0.166172947947948,628.39,570.798076351963,1876.08,1704.13732726872,"10","1","36","B1","3","0"
45049896,17000,15295.5799561296,17000,15295.5799561296,0.166172947947948,369.54,332.489918646361,3305.1,2973.73066547082,"4","1","60","B4","3","0"
66310789,8500,7773.92977476884,8500,7773.92977476884,0.166172947947948,276.84,253.192319864354,266.79,244.000791130656,"12","1","36","B4","2","1"
64947131,6000,5426.49199857178,6000,5426.49199857178,0.166172947947948,200.99,181.778437798824,6130.08,5544.13834510082,"0","1","36","C2","2","1"
66441918,30000,27437.3992050665,30000,27437.3992050665,0.1367,692.93,633.739901038891,738.5,675.417310431387,"12","1","60","C4","4","1"
62296224,7500,6783.11499821472,7500,6783.11499821472,0.166172947947948,245.51,222.043008428226,727.37,657.844580833526,"0","1","36","B4","4","0"
61503031,10000,9083.50031591788,10000,9083.50031591788,0.166172947947948,314.2,285.40357992614,938.06,852.086830634992,"10","1","36","B5","3","0"
51827496,18000,16038.5396707443,18000,16038.5396707443,0.166172947947948,391.28,348.642211242713,2727.97,2430.70305920002,"6","0","60","B4","1","1"
41160568,14000,12494.0197269328,14000,12494.0197269328,0.166172947947948,428.39,382.308079344339,3143.85094094105,2805.66683390384,"2","1","36","A2","1","0"
47644161,15000,13685.7002520283,15000,13685.7002520283,0.1655,369.17,336.823330802754,2939.57,2682.00492599033,"5","1","60","D2","3","1"
43500035,27125,25045.5986630371,27125,25045.5986630371,0.166172947947948,836.55,772.420112868708,27413.06,25311.5759957883,"3","0","36","A4","3","1"
56914841,9000,8139.73799785767,9000,8139.73799785767,0.166172947947948,271.04,245.132731882149,1349.88,1220.85216983868,"0","1","36","A1","4","0"
46655595,5825,5314.61359787101,5825,5314.61359787101,0.166172947947948,230.07,209.911270465611,912.35,832.409908329204,"5","1","36","F3","2","0"
65453307,4950,4677.3046874076,4950,4677.3046874076,0.166172947947948,159.7,150.902133046261,4976.1,4701.96683939575,"11","1","36","B5","3","0"
61802543,7450,6767.20773535882,7450,6767.20773535882,0.1333,252.21,229.094961467765,745.6,677.265783554837,"10","1","36","C3","2","1"
46844304,30000,27371.4005040567,30000,27371.4005040567,0.1699,745.42,680.106312124464,32819,29943.3997714212,"5","1","60","D3","1","0"
40420175,4000,3569.7199219808,4000,3569.7199219808,0.1431,137.32,122.548484921601,1507.34,1345.19540679964,"2","1","36","C5","3","0"
60555436,24000,21322.0794171676,24000,21322.0794171676,0.1655,590.68,524.771911255522,1860.3,1652.7276808232,"9","1","60","D2","2","1"
39370099,28000,24805.2015503606,28000,24805.2015503606,0.166172947947948,852.2,754.964027186332,9364.82,8296.29455653028,"1","1","36","A1","4","1"
39589892,18000,15946.2009966604,18000,15946.2009966604,0.166172947947948,370.78,328.474022530096,4069.91,3605.533494351,"1","1","60","B1","4","1"
61528628,10000,9083.50031591788,1000,908.350031591788,0.166172947947948,318.79,289.572906571146,951.28,864.095218052636,"10","1","36","B2","1","1"
38526448,11300,10010.6706256812,11300,10010.6706256812,0.166172947947948,348.86,309.055093316385,3852.89,3413.2754643346,"1","1","36","A3","4","0"
38636452,15273.4631578947,13530.7618572709,30000,26577.0016611006,0.1599,729.39,646.166641386339,8791.63,7788.50550379273,"1","1","60","D2","2","1"
46576365,23425,21076.4094395492,23425,21076.4094395492,0.1399,800.5,720.24186793422,7168.09,6449.41727810194,"4","1","36","C5","3","1"
40654390,10000,8924.29980495201,10000,8924.29980495201,0.1465,344.95,307.84372177182,3433.22,3063.90845763573,"2","1","36","C5","0","0"
48608331,7075,6455.08861887337,7075,6455.08861887337,0.166172947947948,244.05,222.666343100501,1693.95,1545.52612946156,"5","1","36","C5","2","1"
55493310,1500,1371.20992604699,1500,1371.20992604699,0.1333,50.78,46.4200266964442,3143.85094094105,2873.9197441537,"7","1","36","C3","2","1"
63938764,19000,17953.2907193423,19000,17953.2907193423,0.166172947947948,626.46,591.948342317851,1228.66,1160.97316711722,"11","1","36","B5","0","1"
62265162,24000,21800.4007582029,24000,21800.4007582029,0.1333,550.14,499.719686379906,1632.65,1483.01767907833,"10","1","60","C3","3","0"
57804439,9900,8953.71179764343,9900,8953.71179764343,0.166172947947948,315.61,285.442523278207,1573.01,1422.65436311223,"0","1","36","B2","3","1"
59402433,7000,6218.93983000721,7000,6218.93983000721,0.1655,248.01,220.337038177155,975.95,867.053475299362,"9","1","36","D5","1","1"
41930465,10000,9233.40042876945,10000,9233.40042876945,0.166172947947948,318.79,294.351572268741,3182.81,2938.81592186917,"3","1","36","B2","2","0"
50163560,18000,16422.840302434,18000,16422.840302434,0.166172947947948,364.03,332.133697516392,2540.32,2317.73720428218,"5","1","60","A5","2","0"
39600950,19400,17186.4610741784,19400,17186.4610741784,0.2099,524.73,464.858336054311,5749.41,5093.40263734495,"1","1","60","E4","2","1"
60922785,30000,27250.5009477536,30000,27250.5009477536,0.166172947947948,677.85,615.725068914493,2086.42,1895.19967291374,"10","1","60","C2","2","1"
68354109,30000,27437.3992050665,1000,914.579973502217,0.1344,689.37,630.483996333223,0,0,"12","1","60","C3","3","1"
57234576,12000,10581.9599364094,12000,10581.9599364094,0.1655,295.34,260.439670634929,1465.67,1292.4717683331,"8","1","60","D2","1","0"
60970264,20400,18123.7675045924,20400,18123.7675045924,0.166172947947948,460.94,409.508303606217,1368.44,1215.74943156787,"9","1","60","C2","4","0"
59442664,14000,12437.8796600144,14000,12437.8796600144,0.1333,320.92,285.111738606559,926.83,823.414286092226,"9","1","60","C3","0","0"
55411418,8000,7313.11960558396,8000,7313.11960558396,0.166172947947948,263.93,241.268957187722,3143.85094094105,2873.9197441537,"7","1","36","B5","2","1"
63919477,12000,11338.9204543215,12000,11338.9204543215,0.166172947947948,267.24,252.517758517739,518.41,489.850812727065,"11","1","60","C1","2","1"
67949140,8000,7316.63978801773,8000,7316.63978801773,0.166172947947948,255.04,233.254476442005,0,0,"12","1","36","B2","2","1"
57854260,15273.4631578947,13468.5979355889,22000,19400.2598834172,0.1999,582.75,513.886429411882,22329.72,19691.01686927,"8","1","60","E4","2","1"
50645366,30000,27371.4005040567,30000,27371.4005040567,0.166172947947948,440.922179176755,402.288585245614,4661.21,4252.79485811714,"5","1","60","C1","2","1"
58543301,20000,17636.5998940157,20000,17636.5998940157,0.166172947947948,434.75,383.375590196166,1714.58,1511.96807231407,"8","1","60","B4","2","0"
57356687,22150,19532.5343826224,22150,19532.5343826224,0.166172947947948,667.05,588.224697965158,3358.16,2961.32621500438,"8","1","36","A1","3","0"
65843549,15000,13718.6996025333,15000,13718.6996025333,0.166172947947948,488.53,446.799754455038,470.8,430.584251524844,"12","1","60","B4","4","1"
50526830,20700,18444.320621356,20700,18444.320621356,0.166172947947948,694.38,618.713398698413,4831.47,4304.98462572283,"6","1","36","C2","1","1"
50314293,35000,31933.3005880661,35000,31933.3005880661,0.1786,886.11,808.469056688322,6133.31,5595.9094808512,"5","1","60","D5","2","1"
45092269,14400,12956.2559628392,14400,12956.2559628392,0.1699,513.33,461.863532875294,4079.46,3670.4533298725,"4","1","36","D3","2","1"
50575918,24000,21897.1204032453,24000,21897.1204032453,0.166172947947948,739.85,675.024355430878,5160.58,4708.41006710749,"5","1","36","A3","1","1"
38342108,20000,17718.0011074004,20000,17718.0011074004,0.1999,529.77,469.323272333376,20133.27,17836.0650077796,"1","1","60","E3","2","1"
63159218,6000,5450.10018955073,6000,5450.10018955073,0.166172947947948,191.28,173.749194042877,3143.85094094105,2855.71710152368,"10","1","36","B2","2","1"
53934548,3000,2742.41985209398,3000,2742.41985209398,0.166172947947948,100.06,91.4688434668413,512.53,468.524148931243,"7","1","36","C1","2","1"
58200388,20000,17636.5998940157,20000,17636.5998940157,0.166172947947948,424.85,374.645473248628,2113.15,1863.43905330196,"8","1","60","B3","0","1"
56572675,8400,7678.77558586316,8400,7678.77558586316,0.166172947947948,280.17,256.114589987057,3143.85094094105,2873.9197441537,"7","1","36","C1","4","0"
40502865,27600,24631.0674616675,27600,24631.0674616675,0.1499,656.46,585.84458499588,7175.09,6403.26542875131,"2","1","60","C5","1","1"
63074420,11000,9948.56866404826,11000,9948.56866404826,0.166172947947948,360.08,325.661873140954,713.44,645.246075243508,"0","1","36","B4","4","1"
63488314,20000,18088.3066619059,20000,18088.3066619059,0.1786,721.65,652.671325128221,1423.46,1287.39905004783,"0","1","36","D5","1","1"
50607723,23750,21161.9620655654,23750,21161.9620655654,0.1919,618.58,551.173326084945,4304.74,3835.65240345777,"6","1","60","E3","0","1"
40297586,12825,11361.6682101205,12825,11361.6682101205,0.1499,440.922179176755,390.612982946558,4879.15,4322.43925515864,"1","1","36","C5","3","1"
61383495,5000,4541.75015795894,5000,4541.75015795894,0.166172947947948,164.96,149.841421211381,345.93,314.225526428547,"10","1","36","B5","2","1"
46787093,14675,13389.1767465677,14675,13389.1767465677,0.1465,506.21,461.855888305285,4090.64,3732.21819193048,"5","1","36","C5","1","1"
55290691,15000,13712.0992604699,15000,13712.0992604699,0.166172947947948,471.3,430.834158763965,2349.68,2147.93635935606,"7","1","36","B1","4","0"
44845464,9000,8097.65997677449,9000,8097.65997677449,0.166172947947948,273.52,246.096884094151,2458.72,2212.208726455,"4","1","36","A5","2","0"
64958537,24000,22677.8409086429,24000,22677.8409086429,0.166172947947948,485.38,458.640434176545,960.24,907.340414754803,"11","1","60","A5","2","0"
65874994,22750,20806.6943971754,22750,20806.6943971754,0.1318,440.922179176755,403.258594948017,751.86,687.636098877377,"12","1","36","C3","4","1"
65733807,20000,18898.2007572024,20000,18898.2007572024,0.1786,506.35,478.455197670472,466.66,440.951718267804,"11","1","60","D5","4","1"
56121555,22800,20842.3908759143,22800,20842.3908759143,0.166172947947948,495.62,453.06604236494,2464.18,2252.60538371098,"7","1","60","B4","3","1"
54078648,13000,11883.8193590739,13000,11883.8193590739,0.166172947947948,436.09,398.647291099888,2598.21,2375.12756130304,"7","1","36","C5","2","1"
41139280,12000,10709.1597659424,12000,10709.1597659424,0.166172947947948,387.15,345.504266948717,4245.33,3788.65976909569,"2","1","36","B3","4","1"
45424530,12000,10796.8799690327,12000,10796.8799690327,0.166172947947948,387.15,348.334340000916,3471.03,3123.02452324262,"4","1","36","B3","1","1"
46826652,12625,11518.7977121239,12625,11518.7977121239,0.1655,310.72,283.494718820683,2474.15,2257.3650185704,"5","1","60","D2","4","0"
46496489,20000,17994.7999483878,20000,17994.7999483878,0.166172947947948,447.83,402.930563044324,3568.98,3211.15405598985,"4","1","60","C1","2","0"
55453623,6250,5652.5958318456,6250,5652.5958318456,0.1561,218.53,197.641882741315,1087.23,983.307482601199,"0","1","36","D1","1","0"
43287670,16200,14575.7879581941,16200,14575.7879581941,0.1655,573.96,516.414768918832,4561.89,4104.51489682753,"4","1","36","D2","1","1"
59073400,15000,13326.2996357297,15000,13326.2996357297,0.166172947947948,469.29,416.92661040344,1870.58,1661.86063817355,"9","0","36","A5","2","1"
48212722,12000,10948.5602016227,12000,10948.5602016227,0.166172947947948,377.04,344.003761534984,3032.67,2766.94750555459,"5","1","36","B5","3","1"
63397570,20000,18167.0006318358,20000,18167.0006318358,0.166172947947948,637.58,579.145813142292,1264.97,1149.03553946266,"10","1","36","B2","3","1"
57266855,6000,5290.9799682047,6000,5290.9799682047,0.166172947947948,201.27,177.485923033427,6077.73,5359.52461369279,"8","1","36","C2","3","1"
46175060,7500,6748.04998064541,7500,6748.04998064541,0.166172947947948,245.51,220.895166766434,1976.61,1778.43507629914,"4","1","36","B4","2","1"
62082757,15000,14173.6505679018,15000,14173.6505679018,0.166172947947948,326.07,308.10681604505,642.98,607.558256143301,"11","1","60","B4","4","0"
57364721,30000,26454.8998410235,30000,26454.8998410235,0.166172947947948,440.922179176755,388.818402926896,4569.25,4029.30170328656,"8","1","36","A2","3","1"
61388451,15273.4631578947,13873.6507419897,5000,4541.75015795894,0.166172947947948,157.1,142.70178996307,469.03,426.043415317496,"10","1","36","B1","1","1"
56270799,15850,14334.9830295604,15850,14334.9830295604,0.2499,465.13,420.670703882615,16572.6,14988.5135492551,"0","1","60","F4","2","1"
55141314,16000,14626.2392111679,1000,914.139950697995,0.166172947947948,481.84,440.469193844322,2399.74,2193.69820528801,"7","1","36","A1","1","1"
49965055,28000,24948.8394878245,28000,24948.8394878245,0.2399,805.35,717.590995768552,29694.62,26458.7967154265,"6","0","60","F3","2","1"
68406504,14100,12895.5776263813,14100,12895.5776263813,0.1659,499.84,457.143653955348,0,0,"12","1","36","D2","4","1"
46599509,11600,10436.9839700649,11600,10436.9839700649,0.1465,400.14,360.021962567394,3191.68,2871.68215496351,"4","1","60","C5","4","1"
67246262,25000,22864.4993375554,25000,22864.4993375554,0.166172947947948,563.6,515.457273065849,0,0,"12","1","60","C2","4","0"
50645900,35000,31933.3005880661,35000,31933.3005880661,0.1699,440.922179176755,402.288585245614,8667.69,7908.22714783357,"5","1","36","D3","1","1"
43255484,10000,9233.40042876945,10000,9233.40042876945,0.166172947947948,312.86,288.876165814481,3124.22,2884.71742875701,"3","1","36","A5","4","0"
56483036,7000,6398.97965488596,7000,6398.97965488596,0.166172947947948,219.94,201.055940756517,1096.52,1002.37273873937,"7","1","36","B1","1","0"
62804258,20600,19465.1467799185,20600,19465.1467799185,0.1699,511.86,483.661651979081,3143.85094094105,2970.65631163119,"11","1","60","D3","4","1"
61672151,35000,31792.2511057126,35000,31792.2511057126,0.166172947947948,1095,994.643284593007,3246.65,2949.09463006748,"10","1","36","A5","4","1"
63477029,6500,5904.27520534662,6500,5904.27520534662,0.166172947947948,200.38,182.015179330362,6585.4,5981.84829804456,"10","1","36","A3","3","0"
66401065,5500,4974.28433202413,5500,4974.28433202413,0.166172947947948,176.86,159.954895811234,173.88,157.25973811861,"0","1","36","B3","2","1"
63287100,22000,19983.7006950193,22000,19983.7006950193,0.166172947947948,447.98,406.922647152489,885.96,804.76179398906,"10","0","60","B1","1","1"
67275229,12800,11706.6236608284,12800,11706.6236608284,0.166172947947948,390.8,357.417853644666,386.36,353.357118562316,"12","1","36","A2","4","1"
65403713,7000,6614.37026502085,7000,6614.37026502085,0.1541,244.07,230.62419294052,482.15,455.588374754257,"11","1","36","D5","1","1"
48906493,15000,13685.7002520283,15000,13685.7002520283,0.166172947947948,478.19,436.291000234496,3817.88,3483.3574185476,"5","1","36","B2","1","0"
40931600,7200,6425.49585956545,7200,6425.49585956545,0.166172947947948,222.06,198.173001468764,2439.89,2177.43098511044,"2","1","60","A4","2","1"
56964318,35000,30864.0498145274,35000,30864.0498145274,0.1786,1262.88,1113.64546370773,36736.13,32395.0213232273,"8","1","36","D5","4","1"
38476233,10200,9036.18056477421,10200,9036.18056477421,0.1366,346.93,307.345306209521,4155.42,3681.28680808569,"1","1","36","C3","2","1"
62609431,10000,9449.10037860121,10000,9449.10037860121,0.166172947947948,332.39,314.078647484326,658.09,621.835846815367,"11","1","60","C1","2","1"
61853333,10000,9083.50031591788,10000,9083.50031591788,0.1465,344.95,313.335343397587,1026.71,932.612060935604,"10","1","36","C5","2","1"
65602840,16000,15118.5606057619,16000,15118.5606057619,0.166172947947948,527.55,498.487290473107,983.6,929.413513239215,"11","1","36","B5","2","1"
68496775,35000,32010.2990725776,35000,32010.2990725776,0.166172947947948,1095.33,1001.76688237618,0,0,"12","1","36","A5","4","0"
40942820,8000,7235.32266476237,8000,7235.32266476237,0.166172947947948,258.1,233.429597471896,2576.56,2330.28037064002,"0","1","36","B3","1","1"
63968200,5000,4724.5501893006,5000,4724.5501893006,0.166172947947948,152.66,144.249966379726,301.85,285.221094928077,"11","1","36","A2","1","0"
39339361,15000,13288.5008305503,15000,13288.5008305503,0.166172947947948,329.44,291.8509142411,3943.75,3493.76834336552,"1","0","60","B4","4","1"
51246601,6000,5346.1798902481,6000,5346.1798902481,0.166172947947948,187.72,167.264148166229,1308.78,1166.16221945982,"6","1","36","A5","1","0"
66450983,4000,3658.31989400887,4000,3658.31989400887,0.166172947947948,125.15,114.459683683802,123.4,112.859168730174,"12","1","36","A5","2","0"
65362642,30000,28347.3011358036,30000,28347.3011358036,0.1433,1030.15,973.399075501604,2036.42,1924.23369929911,"11","1","36","C5","4","1"
40353543,12000,10709.1597659424,12000,10709.1597659424,0.166172947947948,389.98,348.029843793519,4282.79,3822.09019616504,"2","1","36","B3","2","1"
65813518,15273.4631578947,14432.0486507815,12000,11338.9204543215,0.166172947947948,369.93,349.550570305595,360.74,340.86684705766,"11","1","36","A3","2","0"
53794671,18000,16454.5191125639,18000,16454.5191125639,0.166172947947948,406.71,371.789859348381,2445.05,2235.11788645413,"7","0","60","C2","2","1"
48120191,4000,3649.52006720756,1000,912.380016801889,0.1786,144.33,131.683807825017,1150.67,1049.84831393343,"5","1","36","D5","2","0"
60547106,34725,30850.3836567143,34725,30850.3836567143,0.2199,958.87,851.879262114144,2834.19,2517.95101097259,"9","1","60","F1","2","1"
43659225,8400,7756.05636016633,8400,7756.05636016633,0.1333,284.37,262.570207992917,8665.49,8001.19390814973,"3","0","36","C3","2","1"
61369154,15273.4631578947,14432.0486507815,19200,18142.2727269143,0.166172947947948,595.13,562.344310831694,1190.26,1124.68862166339,"11","1","36","A4","4","1"
66524296,12600,11523.7076661279,12600,11523.7076661279,0.1448,296.33,271.017483547912,276.06,252.478947485022,"12","1","60","C5","2","1"
41001705,4000,3569.7199219808,4000,3569.7199219808,0.166172947947948,440.922179176755,393.492171762613,4059.46,3622.78380862105,"2","1","36","B2","1","0"
65362336,9775,9236.49562008268,9775,9236.49562008268,0.1541,340.82,322.044239103486,685.82,648.038202165228,"11","1","36","D1","2","0"
60770822,19200,17057.6635337341,19200,17057.6635337341,0.166172947947948,440.11,391.002515512067,1306.11,1160.37421448153,"9","1","60","C3","1","1"
62347741,12850,11672.2979059545,12850,11672.2979059545,0.166172947947948,409.65,372.105590441576,1215.86,1104.42646941119,"10","1","36","B2","1","0"
67685151,6650,6081.95682378974,6650,6081.95682378974,0.1727,440.922179176755,403.258594948017,0,0,"12","1","36","D3","4","1"
67969073,19050,17422.7484952172,19050,17422.7484952172,0.1448,655.54,599.543755829643,3143.85094094105,2875.30311026079,"12","1","36","C5","2","0"
55927313,20000,18282.7990139599,20000,18282.7990139599,0.166172947947948,447.83,409.379294121083,2211.84,2021.93130855185,"7","1","60","C1","4","0"
60794107,5000,4541.75015795894,5000,4541.75015795894,0.1333,169.27,153.756409847542,515.21,467.991019776405,"10","1","36","C3","3","1"
43459265,24000,22160.1610290467,24000,22160.1610290467,0.166172947947948,485.38,448.170790011611,4806.46,4437.99698248632,"3","1","60","A5","2","1"
63175854,7000,6358.45022114251,7000,6358.45022114251,0.166172947947948,229.14,208.139326238942,454.01,412.399997842987,"10","1","36","B4","4","1"
55098608,21000,19196.9389646579,21000,19196.9389646579,0.1399,717.63,656.014252819402,3625.05,3313.80302827777,"7","1","36","C4","2","1"
64171275,15273.4631578947,14432.0486507815,8225,7771.88506139949,0.1318,277.85,262.543254019435,546.67,516.553970396992,"11","1","36","C3","3","1"
59149371,10000,8818.29994700784,10000,8818.29994700784,0.166172947947948,341.73,301.347764089099,1879.55,1657.44356653986,"8","1","36","C4","4","1"
62175845,9600,8682.38719771485,9600,8682.38719771485,0.166172947947948,309.72,280.115516966275,918.5,830.70548344803,"0","1","36","B3","4","1"
58624399,16000,14109.2799152125,16000,14109.2799152125,0.166172947947948,440.922179176755,388.818402926896,2163.8,1908.10374253356,"8","1","36","C2","4","1"
38427713,14000,12402.6007751803,14000,12402.6007751803,0.166172947947948,293.96,260.419180276571,3509.07,3108.68530729728,"1","1","60","B2","3","1"
67328036,18000,16462.4395230399,18000,16462.4395230399,0.1448,423.33,387.169140182693,394.37,360.682904150069,"12","1","60","C5","2","1"
60963362,28800,26160.4809098435,28800,26160.4809098435,0.166172947947948,650.73,591.090616057724,1911.58,1736.38375339023,"10","1","60","C2","2","0"
61359392,20000,18167.0006318358,20000,18167.0006318358,0.166172947947948,667.06,605.923972073618,1987.52,1805.36385478931,"10","1","36","C5","2","1"
67417539,15000,13718.6996025333,1000,914.579973502217,0.166172947947948,464.95,425.233958679856,0,0,"12","1","36","A4","4","1"
55279128,6300,5759.08168939737,6300,5759.08168939737,0.1333,213.28,194.967768684868,1275.01,1165.53757853945,"7","1","60","C3","3","0"
50581496,8000,7128.23985366414,8000,7128.23985366414,0.166172947947948,268.36,239.116805891164,1872.88,1668.79223214131,"6","1","36","C2","2","0"
66526218,5900,5396.02184366308,5900,5396.02184366308,0.166172947947948,192.16,175.745687708186,188.67,172.553803600663,"12","1","60","B4","2","1"
59729832,4500,3997.88989071892,4500,3997.88989071892,0.166172947947948,150.96,134.115879533984,597.5,530.830935489901,"9","0","36","C2","1","0"
41030352,19000,16956.1696294088,19000,16956.1696294088,0.166172947947948,386.9,345.281159453593,3143.85094094105,2805.66683390384,"2","1","60","B1","1","1"
53302993,17000,15540.3791618659,17000,15540.3791618659,0.166172947947948,380.66,347.976513632699,2272.35,2077.24591696859,"7","1","60","C1","0","1"
39631370,8400,7441.56046510817,8400,7441.56046510817,0.166172947947948,269.04,238.34255089675,2955.01,2617.84352261897,"1","1","60","B2","2","0"
67095122,14000,12804.119629031,14000,12804.119629031,0.166172947947948,286.43,261.96314181024,273.39,250.037018955771,"12","1","60","B1","3","0"
51987170,7200,6581.80764502556,7200,6581.80764502556,0.166172947947948,229.53,209.822542883711,1369.84,1252.22547006414,"7","1","36","B2","1","1"
61461226,24000,21800.4007582029,24000,21800.4007582029,0.1855,616.65,560.134046981076,1862.32,1691.63843083402,"10","1","60","E2","4","1"
61842492,5000,4541.75015795894,5000,4541.75015795894,0.166172947947948,167.73,152.357550798891,494.38,449.070088618348,"10","1","60","C2","2","1"
48615691,6000,5474.28010081134,6000,5474.28010081134,0.166172947947948,191.28,174.520049613865,1527.18,1393.36851405951,"5","1","36","B2","2","1"
68212890,7200,6584.97580921596,7200,6584.97580921596,0.1485,249.07,227.794434000197,3143.85094094105,2875.30311026079,"12","1","36","C5","2","1"
41670285,35000,31490.8999096786,35000,31490.8999096786,0.2299,986.47,887.566515254303,7936.45,7140.7415025191,"4","1","60","F1","2","1"
61549956,12000,10900.2003791015,12000,10900.2003791015,0.166172947947948,361.38,328.25953441664,1080.59,981.55396063777,"10","1","36","A1","4","1"
51135157,5000,4455.14990854009,5000,4455.14990854009,0.1399,170.87,152.250292974449,1192.2,1062.2859441923,"6","1","60","C4","3","1"
58070144,17900,15784.756905144,17900,15784.756905144,0.1757,450.37,397.149774713392,1784.01,1573.19352884614,"8","1","60","D4","0","1"
39300094,12500,11073.7506921253,12500,11073.7506921253,0.1854,321.11,284.471366779867,3143.85094094105,2785.13772265477,"1","1","60","E1","1","1"
48585662,21000,19159.9803528397,21000,19159.9803528397,0.1757,754.68,688.55495108005,6016.94,5489.73581829596,"5","1","36","D4","2","1"
46822832,18000,16422.840302434,18000,16422.840302434,0.2299,507.33,462.877753924103,3143.85094094105,2868.38677431843,"5","1","60","F1","1","1"
